X     .0000 1     .2500     .2500
     .3848    .9900   .1927  646.5 1589.   .762 1774. 1.400 323.2    .4647  .227
     .5110    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X    9.3933 6     .0001     .5273
     .0000    .6839   .1682 1951.9 1213.  2.587 2838. 1.400 335.1   5.2315  .630
     .0001    .9321   .2097 1882.6 1327.  2.386 2838. 1.400 335.1   6.2930  .630
     .1319    .9494   .2081 1795.2 1370.  2.246 2752. 1.400 333.1   5.6375  .561
     .2637    .9793   .1779 1413.4 1678.  1.610 2547. 1.400 328.2   2.7752  .398
     .3955    .9900   .1979  679.7 1548.   .812 1752. 1.400 323.1    .5377  .224
     .5273    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X    9.3935 6     .0000     .5273
     .0000   1.2586   .2597 1806.3 1447.  2.193 2838. 1.400 335.1   7.4115  .630
     .0000    .9321   .2097 1882.6 1327.  2.386 2838. 1.400 335.1   6.2928  .630
     .1318    .9494   .2081 1795.3 1370.  2.247 2752. 1.400 333.1   5.6384  .562
     .2637    .9793   .1779 1413.6 1677.  1.610 2547. 1.400 328.2   2.7763  .398
     .3955    .9900   .1979  679.9 1548.   .812 1752. 1.400 323.1    .5380  .224
     .5273    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X    9.5853 6     .0977     .5366
     .0000   1.4770   .2890 1733.7 1528.  2.050 2812. 1.400 334.5   7.7215  .609
     .0488   1.4053   .2800 1742.9 1502.  2.079 2800. 1.400 334.2   7.5174  .600
     .0977   1.1901   .2522 1776.3 1415.  2.185 2767. 1.400 333.4   6.9052  .574
     .0977    .9354   .2124 1837.4 1321.  2.340 2767. 1.400 333.4   6.0562  .574
     .2440    .9766   .1852 1494.7 1604.  1.739 2574. 1.400 328.9   3.3033  .419
     .3903    .9900   .1897  672.9 1614.   .787 1814. 1.400 323.4    .5002  .234
     .5366    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X    9.7794 6     .2014     .5462
     .0000   1.3117   .2775 1788.9 1416.  2.199 2785. 1.400 333.9   7.8140  .588
     .0671   1.1728   .2423 1751.1 1452.  2.127 2766. 1.400 333.4   6.4139  .573
     .1343   1.1097   .2307 1713.0 1448.  2.088 2711. 1.400 332.1   5.7777  .528
     .2014   1.0602   .2252 1666.4 1426.  2.053 2628. 1.400 330.1   5.2790  .462
     .2015    .9524   .2145 1721.9 1345.  2.184 2628. 1.400 330.1   5.3220  .462
     .3163    .9863   .2256 1491.3 1341.  1.906 2315. 1.400 326.1   4.1103  .325
     .4313    .9900   .2317  757.9 1326.   .980 1581. 1.400 322.2    .8408  .195
     .5462    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X    9.9736 6     .3606     .5559
     .0000   1.2567   .2632 1758.9 1433.  2.151 2759. 1.400 333.2   7.1103  .567
     .0794   1.2261   .2534 1726.4 1454.  2.098 2734. 1.400 332.6   6.5546  .547
     .1588   1.1487   .2267 1621.2 1531.  1.925 2665. 1.400 331.0   5.0554  .492
     .2382   1.0621   .1922 1426.2 1681.  1.621 2565. 1.400 328.7   3.1442  .412
     .3176   1.0006   .1736 1102.2 1768.  1.227 2300. 1.400 326.0   1.4987  .322
     .3971    .9900   .1914  694.2 1599.   .816 1812. 1.400 323.4    .5431  .234
     .4765    .9900   .2380  372.2 1295.   .488 1357. 1.400 321.2    .1749  .158
     .5559    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   10.3174 7     .2125     .5743
     .0000   1.1842   .2561 1752.1 1392.  2.178 2713. 1.400 332.1   6.8142  .530
     .0708   1.0643   .2255 1719.7 1423.  2.116 2696. 1.400 331.7   5.6615  .517
     .1417   1.0077   .2147 1686.6 1420.  2.081 2649. 1.400 330.6   5.1183  .479
     .2125    .9630   .2090 1646.0 1401.  2.049 2577. 1.400 328.9   4.6886  .422
     .2126    .9855   .2113 1633.9 1418.  2.022 2577. 1.400 328.9   4.6796  .422
     .3331    .9896   .2303 1412.5 1321.  1.821 2197. 1.400 325.4   3.7265  .302
     .4537    .9900   .2362  724.2 1302.   .945 1534. 1.400 322.0    .7706  .187
     .5743    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   10.6611 7     .1392     .5929
     .0000    .9977   .2280 1765.7 1322.  2.256 2667. 1.400 331.1   6.0285  .494
     .0696    .9583   .2191 1755.8 1322.  2.244 2654. 1.400 330.7   5.6858  .483
     .1392    .8864   .2040 1731.0 1317.  2.219 2615. 1.400 329.8   5.0604  .452
     .1392    .9720   .2179 1707.3 1353.  2.160 2615. 1.400 329.8   5.3228  .452
     .2904    .9900   .1821 1276.1 1666.  1.463 2379. 1.400 326.4   2.2508  .337
     .4416    .9900   .2007  482.9 1530.   .581 1633. 1.400 322.5    .2544  .204
     .5929    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   11.0046 7     .0001     .6116
     .0000    .7721   .1898 1792.0 1233.  2.375 2623. 1.400 330.0   4.9871  .458
     .0002    .9504   .2201 1742.5 1308.  2.241 2623. 1.400 330.0   5.6165  .458
     .1530    .9646   .2050 1619.7 1431.  1.996 2571. 1.400 328.8   4.4299  .417
     .3059    .9862   .1830 1168.9 1655.  1.346 2254. 1.400 325.7   1.8338  .313
     .4587    .9900   .2119  539.4 1450.   .667 1579. 1.400 322.2    .3440  .195
     .6116    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   11.0048 7     .0000     .6116
     .0000   1.1783   .2566 1686.4 1392.  2.103 2623. 1.400 330.0   6.2945  .458
     .0000    .9504   .2201 1742.5 1308.  2.241 2623. 1.400 330.0   5.6162  .458
     .1529    .9646   .2050 1619.8 1431.  1.996 2571. 1.400 328.8   4.4306  .417
     .3058    .9862   .1830 1169.1 1655.  1.346 2254. 1.400 325.7   1.8346  .313
     .4587    .9900   .2119  539.5 1450.   .667 1579. 1.400 322.2    .3441  .195
     .6116    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   11.1971 7     .1060     .6222
     .0000   1.5216   .3001 1562.7 1539.  1.855 2598. 1.400 329.4   6.5026  .439
     .0530   1.4226   .2862 1580.0 1509.  1.894 2592. 1.400 329.3   6.2841  .434
     .1060   1.1252   .2442 1644.1 1401.  2.047 2575. 1.400 328.9   5.6297  .420
     .1061    .9553   .2172 1688.4 1337.  2.152 2575. 1.400 328.9   5.1699  .420
     .2781    .9872   .1883 1279.6 1608.  1.494 2325. 1.400 326.1   2.3558  .326
     .4501    .9900   .2035  514.2 1508.   .623 1625. 1.400 322.5    .2962  .202
     .6222    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   11.3751 7     .2122     .6320
     .0000   1.2641   .2760 1650.6 1393.  2.061 2576. 1.400 328.9   6.5418  .421
     .0707   1.1085   .2347 1612.1 1437.  1.982 2567. 1.400 328.7   5.1633  .413
     .1415   1.0664   .2260 1590.1 1438.  1.956 2539. 1.400 328.1   4.7899  .392
     .2122   1.0367   .2229 1562.8 1422.  1.937 2489. 1.400 327.1   4.5263  .358
     .2122    .9684   .2157 1598.5 1373.  2.016 2489. 1.400 327.1   4.5528  .358
     .3521    .9898   .2366 1282.8 1289.  1.676 2014. 1.400 324.4   3.0898  .269
     .4921    .9900   .2390  634.5 1287.   .833 1466. 1.400 321.7    .5707  .176
     .6320    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   11.5531 7     .3780     .6419
     .0000   1.1782   .2548 1623.1 1408.  2.017 2554. 1.400 328.4   5.7606  .403
     .0917   1.1527   .2431 1585.6 1445.  1.946 2540. 1.400 328.1   5.1983  .392
     .1834   1.0897   .2140 1469.4 1557.  1.740 2500. 1.400 327.1   3.8049  .360
     .2751   1.0247   .1966 1216.0 1600.  1.423 2249. 1.400 325.7   2.2197  .312
     .3668    .9905   .1923  889.0 1589.  1.047 1938. 1.400 324.0    .9920  .256
     .4585    .9900   .2101  557.1 1462.   .686 1600. 1.400 322.3    .3661  .198
     .5502    .9900   .2511  303.8 1229.   .409 1270. 1.400 320.8    .1208  .145
     .6419    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   11.8968 8     .2263     .6634
     .0000   1.1313   .2511 1614.6 1376.  2.033 2513. 1.400 327.4   5.5849  .371
     .0754   1.0265   .2192 1569.0 1431.  1.938 2505. 1.400 327.2   4.4792  .364
     .1509    .9944   .2161 1527.9 1408.  1.904 2429. 1.400 326.7   4.1406  .346
     .2263    .9712   .2227 1466.6 1338.  1.877 2281. 1.400 325.9   3.8964  .318
     .2264    .9868   .2245 1458.3 1349.  1.859 2281. 1.400 325.9   3.8904  .318
     .3720    .9900   .2469 1204.4 1238.  1.608 1878. 1.400 323.7   2.8077  .245
     .5177    .9900   .2476  609.6 1244.   .815 1409. 1.400 321.4    .5414  .167
     .6634    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   12.2406 8     .1503     .6852
     .0000   1.0030   .2399 1593.8 1281.  2.083 2392. 1.400 326.5   5.1039  .339
     .0751    .9518   .2271 1572.2 1284.  2.053 2366. 1.400 326.4   4.6384  .334
     .1502    .9169   .2240 1536.1 1256.  2.029 2290. 1.400 325.9   4.3207  .320
     .1503    .9775   .2345 1518.8 1279.  1.988 2290. 1.400 325.9   4.4648  .320
     .3286    .9900   .2081 1034.2 1468.  1.267 1939. 1.400 324.1   1.5941  .256
     .5069    .9900   .2203  351.7 1397.   .443 1452. 1.400 321.6    .1430  .174
     .6852    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   12.5841 8     .0001     .7072
     .0000    .8331   .2217 1568.2 1154.  2.162 2233. 1.400 325.6   4.4279  .309
     .0002    .9622   .2457 1532.5 1203.  2.069 2233. 1.400 325.6   4.7856  .309
     .1769    .9742   .2304 1363.6 1301.  1.772 2118. 1.400 325.0   3.4360  .288
     .3537    .9893   .2127  914.0 1439.  1.132 1808. 1.400 323.4   1.2048  .233
     .5305    .9900   .2350  422.1 1311.   .550 1390. 1.400 321.3    .2256  .164
     .7072    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   12.5843 8     .0000     .7073
     .0000   1.1232   .2743 1491.3 1257.  1.970 2233. 1.400 325.6   5.1734  .309
     .0000    .9622   .2457 1532.4 1203.  2.069 2233. 1.400 325.6   4.7854  .309
     .1768    .9742   .2304 1363.7 1301.  1.772 2118. 1.400 325.0   3.4366  .288
     .3536    .9893   .2127  914.2 1439.  1.133 1808. 1.400 323.4   1.2055  .233
     .5304    .9900   .2350  422.2 1311.   .550 1391. 1.400 321.3    .2257  .164
     .7073    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   12.7783 8     .1156     .7199
     .0000   1.5002   .3387 1335.0 1362.  1.695 2145. 1.400 325.1   5.3172  .293
     .0578   1.3954   .3228 1353.0 1330.  1.739 2134. 1.400 325.1   5.1431  .291
     .1156   1.0806   .2739 1420.1 1214.  1.911 2101. 1.400 324.9   4.6227  .285
     .1156    .9662   .2528 1450.5 1176.  1.983 2101. 1.400 324.9   4.3761  .285
     .3170    .9900   .2225 1020.3 1375.  1.293 1835. 1.400 323.5   1.6733  .238
     .5184    .9900   .2278  376.4 1352.   .483 1415. 1.400 321.4    .1710  .168
     .7199    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   12.9377 8     .2230     .7303
     .0000   1.2176   .3132 1411.9 1197.  1.914 2074. 1.400 324.8   5.3519  .280
     .0743   1.0502   .2635 1373.6 1227.  1.839 2058. 1.400 324.7   4.1037  .277
     .1486   1.0321   .2643 1352.4 1203.  1.829 2009. 1.400 324.4   3.9689  .268
     .2229   1.0206   .2717 1322.0 1160.  1.823 1930. 1.400 324.0   3.8835  .254
     .2230    .9754   .2655 1343.7 1134.  1.873 1930. 1.400 324.0   3.9006  .254
     .3921    .9900   .2660 1070.0 1154.  1.482 1661. 1.400 322.6   2.3234  .208
     .5612    .9900   .2572  519.2 1199.   .707 1319. 1.400 321.0    .3922  .152
     .7303    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   13.0971 8     .3879     .7408
     .0000   1.1234   .2957 1375.1 1171.  1.885 2004. 1.400 324.4   4.7076  .268
     .1058   1.0991   .2833 1328.3 1197.  1.802 1974. 1.400 324.2   4.1537  .262
     .2116   1.0476   .2558 1187.5 1265.  1.568 1887. 1.400 323.8   2.8633  .247
     .3175   1.0016   .2316  964.9 1338.  1.240 1750. 1.400 323.1   1.5407  .223
     .4233    .9900   .2253  691.8 1364.   .882 1576. 1.400 322.2    .6523  .194
     .5291    .9900   .2382  436.1 1294.   .572 1378. 1.400 321.3    .2456  .162
     .6349    .9900   .2692  243.6 1148.   .340 1174. 1.400 320.3    .0822  .130
     .7408    .9900   .3167     .0  978.   .000  978. 1.400 319.5    .0000  .100
X   15.4830 0    1.2912    1.2912
     .0000    .9900  .1922 1251.5 1564.  1.488 2257. 1.400 323.1   2.3440  .220
     .3228    .9900  .1792  943.5 1695.  1.083 2093. 1.400 319.8   1.0788  .200
     .6456    .9900  .2943  395.4 1092.   .582 1166. 1.400 302.2    .2550  .093
     .9684    .9900  .7441   88.2  450.   .206  454. 1.400 290.0    .0298  .018
    1.2912    .9900 1.1667     .0  290.   .000  290. 1.400 287.3    .0000  .002
X   17.8690 0    1.6935    1.6935
     .0000    .9900  .1918  869.0 1599.  1.032 1939. 1.400 316.7    .9563  .181
     .4234    .9900  .1959  695.9 1579.   .835 1799. 1.400 314.0    .5739  .165
     .8468    .9900  .3323  285.4  976.   .446 1015. 1.400 299.5    .1450  .076
    1.2702    .9900  .7986   65.2  420.   .158  422. 1.400 289.4    .0174  .015
    1.6935    .9900 1.1789     .0  287.   .000  287. 1.400 287.2    .0000  .001
X   20.2549 0    2.0958    2.0958
     .0000    .9900  .2048  563.1 1523.   .691 1668. 1.400 311.5    .3724  .149
     .5240    .9900  .2156  446.1 1457.   .562 1549. 1.400 309.2    .2365  .136
    1.0479    .9900  .3744  181.8  872.   .302  888. 1.400 297.3    .0645  .063
    1.5719    .9900  .8504   42.8  395.   .107  396. 1.400 289.0    .0080  .012
    2.0958    .9900 1.1892     .0  284.   .000  284. 1.400 287.2    .0000  .001
X   22.6409 0    2.4982    2.4982
     .0000    .9900  .2290  350.0 1381.   .454 1438. 1.400 307.2    .1505  .123
     .6245    .9900  .2733  260.4 1173.   .369 1205. 1.400 302.9    .0977  .097
    1.2491    .9900  .5021  103.2  659.   .198  664. 1.400 293.5    .0275  .039
    1.8736    .9900  .9697   26.3  347.   .070  348. 1.400 288.2    .0034  .007
    2.4982    .9900 1.2086     .0  280.   .000  280. 1.400 287.1    .0000  .001
X   25.0268 0    2.9005    2.9005
     .0000    .9900  .2610  192.6 1226.   .267 1243. 1.400 303.6    .0502  .101
     .7251    .9900  .2802  151.1 1148.   .217 1158. 1.400 302.1    .0330  .092
    1.4502    .9900  .4767   62.2  693.   .116  695. 1.400 294.0    .0094  .043
    2.1754    .9900  .9447   15.7  357.   .041  357. 1.400 288.4    .0012  .008
    2.9005    .9900 1.2049     .0  281.   .000  281. 1.400 287.1    .0000  .001
X   27.4128 0    3.3028    3.3028
     .0000    .9900  .2992     .0 1080.   .000 1080. 1.400 300.7    .0000  .083
     .8257    .9900  .3835     .0  854.   .000  854. 1.400 296.7    .0000  .059
    1.6514    .9900  .6889     .0  485.   .000  485. 1.400 290.5    .0000  .021
    2.4771    .9900 1.0832     .0  312.   .000  312. 1.400 287.6    .0000  .004
    3.3028    .9900 1.2235     .0  277.   .000  277. 1.400 287.1    .0000  .000
